id_player,name,sex,country,birth_year
215880,Tuana Oz,F,TUR,2006.0
215881,Aline Thommen,F,SUI,1997.0
216583,Ellyse Hamlin,F,USA,2001.0
216584,Mireille Moreau,F,CAN,2004.0
216581,Melissa Lord,F,USA,2002.0
214560,Caroline Lampl,F,USA,2002.0
201421,Ana Ivanovic,F,SRB,1992.0
216582,Tiffany Lagarde,F,CAN,2002.0
201344,Klara Koukalova,F,CZE,1987.0
214348,Olla Mourad,F,QAT,2003.0
201371,Vera Dushevina,F,RUS,1992.0
213633,Zaineb El Houari,F,MAR,2003.0
216580,Salma Charif,F,MAR,1997.0
216585,Hanna Levina,F,INA,2003.0
201424,Shahar Peer,F,ISR,1992.0
216475,Nurin Nabilah Roslan,F,MAS,2003.0
215014,Rosie Cheng,F,NZL,2004.0
216579,Weronika Falkowska,F,POL,2000.0
201438,Ekaterina Bychkova,F,RUS,1985.0
215317,Wei Tang,F,TPE,2004.0
201494,Raluca Olaru,F,ROU,1994.0
106172,Maxime Chazal,M,FRA,1994.0
106093,Benjamin Mitchell,M,AUS,1996.0
105472,Nils Langer,M,GER,1994.0
103582,Michael Berrer,M,GER,1985.0
104714,Julian Reister,M,GER,1991.0
104268,Alejandro Falla,M,COL,1987.0
105679,Eduardo Struvay,M,COL,1992.0
104852,Yannick Jankovits,M,FRA,1989.0
104736,Farrukh Dustov,M,UZB,1989.0
103835,Filippo Volandri,M,ITA,1986.0
104920,Denys Molchanov,M,UKR,1990.0
105070,Hans Podlipnik Castillo,M,CHI,1991.0
105098,Alexandre Sidorenko,M,FRA,1992.0
105872,Christian Lindell,M,SWE,1992.0
105137,Pere Riba,M,ESP,1990.0
103656,Albert Montanes,M,ESP,1985.0
106322,David Perez Sanz,M,ESP,1996.0
106164,Tomas Lipovsek Puches,M,ARG,1993.0
104846,Marek Michalicka,M,CZE,1991.0
110749,Joe Salisbury,M,GBR,1995.0
105651,Daniel Smethurst,M,GBR,1995.0
104273,Edouard Roger Vasselin,M,FRA,1988.0
105014,Antal Van Der Duim,M,NED,1992.0
104500,Somdev Devvarman,M,IND,1990.0
105542,Bastian Trinker,M,AUT,1995.0
104944,Niels Desein,M,BEL,1990.0
104851,Gianluca Naso,M,ITA,1991.0
103902,Jan Mertl,M,CZE,1985.0
105325,Germain Gigounon,M,BEL,1991.0
117352,Oliver Anderson,M,AUS,2003.0
121395,Connor Smith,M,USA,1995.0
105426,Michael Linzer,M,AUT,1993.0
103720,Lleyton Hewitt,M,AUS,1986.0
200528,Mayez Jupiter Elrich,M,AUS,2004.0
105591,Matt Reid,M,AUS,1993.0
103997,Lukasz Kubot,M,POL,1987.0
121705,Blade Fong,M,AUS,1997.0
216578,Pamela Lopez Cervantes,F,MEX,1999.0
126439,Andres Zepeda,M,MEX,1999.0
120798,Hans Hach Verdugo,M,MEX,1991.0
104864,Alex Kuznetsov,M,USA,1991.0
131934,Andrea Vavassori,M,ITA,1995.0
105895,Omar Giacalone,M,ITA,1992.0
126533,Alvaro Lopez San Martin,M,ESP,1997.0
105443,Georgi Rumenov Payakov,M,ESP,1995.0
111156,Nathan Pasha,M,USA,1994.0
103780,Eric Butorac,M,USA,1986.0
206863,Nikita Girey Demir,M,USA,
103822,Scott Lipsky,M,USA,1985.0
206862,Leon Vessels,M,USA,
105674,Carlos Eduardo Severino,M,BRA,1993.0
126197,Orlando Luz,M,BRA,1997.0
208364,Franco Roncadelli,M,URU,2001.0
126612,Alexander Cozbinov,M,MDA,1995.0
200390,Kacper Zuk,M,POL,1999.0
133018,Michail Pervolarakis,M,CYP,1996.0
209327,Rashed Nawaf,M,QAT,
144915,Mikalai Haliak,M,BLR,2000.0
200039,Matthew Christopher Romios,M,AUS,2000.0
126573,Thomas Fancutt,M,AUS,1995.0
221761,Charlotte Kempenaers Pocz,F,AUS,2005.0
220904,Amber Marshall,F,AUS,2002.0
222675,Amarni Banks,F,GBR,
105810,Shuichi Sekiguchi,M,JPN,1991.0
208485,Kiranpal Pannu,M,NZL,1998.0
106057,Facundo Mena,M,ARG,1992.0
209262,Tristan Schoolkate,M,AUS,2001.0
221114,Dasha Lopatetskaya,F,UKR,2003.0
207678,Juan Manuel Cerundolo,M,ARG,2001.0
208108,Brian Shi,M,USA,2001.0
207411,Jesper De Jong,M,NED,2000.0
106375,Pol Toledo Bague,M,ESP,1995.0
209070,Arthur Cazaux,M,FRA,2002.0
200335,Felipe Meligeni Rodrigues Alves,M,BRA,1998.0
208046,Pedro Boscardin Dias,M,BRA,2003.0
214782,Fernanda Contreras Gomez,F,MEX,1997.0
202065,Petros Tsitsipas,M,GRE,2000.0
105780,Victor Nunez,M,CHI,1991.0
134068,Vadym Ursu,M,UKR,1997.0
105262,Fernando Romboli,M,BRA,1990.0
200079,Kim Clijsters,F,BEL,1984.0
209857,Leandro Riedi,M,SUI,2002.0
206748,Giulio Zeppieri,M,ITA,2001.0
209263,Matteo Gigante,M,ITA,2002.0
209260,Luciano Darderi,M,ITA,2002.0
207925,Flavio Cobolli,M,ITA,2002.0
209506,Francesco Forti,M,ITA,1999.0
126634,Lenny Hampel,M,AUT,1997.0
208147,Alexandre Aubriot,M,FRA,2000.0
200346,Mats Rosenkranz,M,GER,1998.0
207830,Tomas Machac,M,CZE,2000.0
144675,Baptiste Crepatte,M,FRA,1995.0
208659,Giovanni Mpetshi Perricard,M,FRA,2003.0
208021,Kyrian Jacquet,M,FRA,2001.0
221052,Aubane Droguet,F,FRA,2002.0
144869,Tomas Martin Etcheverry,M,ARG,1999.0
200303,Pavel Kotov,M,RUS,1998.0
207616,Oscar Moraing,M,GER,2000.0
207608,Timofey Skatov,M,RUS,2000.0
106187,Denis Yevseyev,M,KAZ,1993.0
126964,Vitaliy Sachko,M,UKR,1997.0
103946,Bruno Soares,M,BRA,1982.0
126536,David Pichler,M,AUT,1996.0
209867,Daniil Ostapenkov,M,BLR,2004.0
133979,Hasan Ibrahim,M,GER,1996.0
108772,Julius Tverijonas,M,LTU,1995.0
202261,Otto Virtanen,M,FIN,2001.0
206716,Lukas Hellum Lilleengen,M,NOR,2002.0
209868,Kaipo Marshall,M,BAR,2003.0
127326,Ben Patael,,ISR,1998.0
145016,Julian Saborio,M,CRC,1998.0
132374,Jesse Flores,M,CAN,1996.0
209869,Rodrigo Crespo Piedra,M,CRC,2002.0
144687,Quinton Vega,M,USA,1994.0
209080,Blaise Bicknell,M,USA,
202120,Rowland Phillips,M,JAM,1995.0
104901,Vladimir Ivanov,M,EST,1988.0
144932,Kristjan Tamm,M,EST,1999.0
206600,Zura Tkemaladze,M,GEO,2001.0
206750,Daniil Glinka,M,EST,2000.0
202246,Nikoloz Davlianidze,M,GEO,2001.0
105464,Christopher Rungkat,M,INA,1991.0
207401,Sheil Kotecha,M,KEN,2001.0
208043,Ismael Changawa Ruwa Mzai,M,KEN,1997.0
209870,Gunawan Trismuwantara,M,INA,2004.0
206199,Kevin Cheruiyot,M,KEN,1999.0
207669,Robert Strombachs,M,GER,2000.0
209871,Amr Elsayed Abdou Ahmed Mohamed,M,EGY,2000.0
122533,Nam Hoang Ly,M,VIE,1998.0
202300,Phuong Van Nguyen,M,VIE,2002.0
209119,Aissa Benchakroun,M,MAR,
144775,Linh Giang Trinh,M,VIE,1998.0
209225,Martin Antonio Vergara Del Puerto,M,PAR,
209872,Thehan Sanjaya Wijemanne,M,SRI,2005.0
209873,Eric Jr. Olivarez,M,PHI,1999.0
205695,Ching Lam,M,HKG,2001.0
209874,Maks Kasnikowski,M,POL,2003.0
200181,Amer Naow,M,SYR,1996.0
208134,Luca Nardi,M,ITA,2003.0
126107,Michael Geerts,M,BEL,1994.0
207660,Nicholas David Ionel,M,ROU,2002.0
106310,Alexander Ritschard,M,SUI,1994.0
208119,Liam Draxl,M,CAN,2001.0
202398,Michael Vrbensky,M,CZE,1999.0
144684,Alex Molcan,M,SVK,1997.0
125833,Mert Naci Turker,M,TUR,1999.0
200636,Umut Akkoyun,M,TUR,2001.0
200565,Cengiz Aksu,M,TUR,1999.0
200550,Vladyslav Orlov,M,UKR,1995.0
127760,Lukas Klein,M,SVK,1998.0
208013,Dane Sweeny,M,AUS,2001.0
111454,Li Tu,M,AUS,1996.0
200116,Camilo Ugo Carabelli,M,ARG,1999.0
202058,Thiago Agustin Tirante,M,ARG,2001.0
126183,Mariano Kestelboim,M,ARG,1996.0
106352,Matias Franco Descotte,M,ARG,1995.0
202275,Fermin Tenti,M,ARG,1997.0
207815,Guido Ivan Justo,M,ARG,1998.0
208278,Shintaro Mochizuki,M,JPN,2003.0
200415,Robert Galloway,M,USA,1992.0
202248,Alex Lawson,M,USA,1994.0
103523,Rohan Bopanna,M,IND,1980.0
207180,Shaheed Alam,M,SGP,1998.0
122207,Roy Hobbs,M,SIN,1989.0
209414,Luca Van Assche,M,FRA,2004.0
202104,Sebastian Baez,M,ARG,2000.0
104249,Marcelo Melo,M,BRA,1984.0
208411,Daniel Antonio Nunez,M,CHI,2001.0
106059,Michel Vernier,M,CHI,1993.0
133872,Enrico Dalla Valle,M,ITA,1998.0
126273,Jordi Arconada,M,ARG,1996.0
103914,Omar Awadhy,M,UAE,1982.0
138304,Abdulrahman Al Janahi,M,UAE,1995.0
208931,Toby Alex Kodat,M,USA,2002.0
209992,Juncheng Shang,M,CHN,2005.0
209863,Leo Borg,M,SWE,2003.0
202197,Carlos Gimeno Valero,M,ESP,2001.0
209098,Hamad Medjedovic,M,SRB,2003.0
132686,Nuno Borges,M,POR,1996.0
208819,Max Hans Rehberg,M,GER,2003.0
134840,Raul Brancaccio,M,ITA,1997.0
208502,Dominic Stephan Stricker,M,SUI,2002.0
209918,Hanwen Li,M,CHN,2002.0
209916,Marko Topo,M,SRB,2003.0
200240,Vit Kopriva,M,CZE,1997.0
208859,Francesco Passaro,M,ITA,2000.0
209355,Timo Legout,M,FRA,2002.0
209950,Arthur Fils,M,FRA,2004.0
221746,Oceane Babel,F,FRA,2004.0
221018,Julie Belgraver,F,FRA,2002.0
222391,Lois Boisson,F,FRA,2003.0
206912,Stuart Parker,M,GBR,1997.0
210085,Lui Maxted,M,GBR,2003.0
111436,Nick Chappell,M,USA,1992.0
209404,Marc Othman Ktiri ,,ESP,2003.0
209405,Daniel Rincon,M,ESP,2003.0
209957,Jack Pinnington Jones,M,GBR,2003.0
209259,Arthur Fery,M,GBR,2002.0
210117,William Jansen,M,GBR,2004.0
208269,Felix Gill,M,GBR,2002.0
222989,Matilda Mutavdzic,F,GBR,2004.0
223208,Eva Shaw,F,GBR,2005.0
121264,Oscar Jose Gutierrez,M,BRA,1993.0
207431,Lewie Lane,M,GER,2000.0
111569,Gage Brymer,M,USA,1995.0
207213,Duje Ajdukovic,M,CRO,2000.0
209079,Samir Banerjee,M,USA,2003.0
209903,Lukas Neumayer,M,AUT,2002.0
124013,Eduardo Nava,M,USA,1997.0
103876,Tomasz Bednarek,M,POL,1984.0
206917,Tim Hofmann,M,GER,2005.0
105864,Tristan Samuel Weissborn,M,AUT,1995.0
105781,Andrei Vasilevski,M,BLR,1994.0
202279,Leopold Zima,M,GER,2001.0
104847,Adrien Bossel,M,SUI,1990.0
106374,Filip Veger,M,CRO,1999.0
125796,Remi Boutillier,M,FRA,1993.0
105478,Yan Sabanin,M,RUS,1993.0
122392,Rene Schulte,M,GER,1993.0
124074,Kazuma Kawachi,M,JPN,1996.0
200644,Shoma Kato,M,JPN,2002.0
120545,Ko Suzuki,M,JPN,1994.0
129354,Masakatsu Noguchi,M,JPN,1993.0
105452,Francesco Vilardo,M,ITA,1992.0
200648,Masaya Kobayashi,M,JPN,2002.0
103175,Toshihide Matsui,M,JPN,1979.0
128138,Konosuke Kiryu,M,JPN,2001.0
121004,Shunrou Takeshima,M,JPN,1994.0
102863,Takao Suzuki,M,JPN,1982.0
105391,Hiromasa Oku,M,JPN,1994.0
206822,Yuga Tashiro,M,JPN,2000.0
121621,Ken Onoda,M,JPN,1991.0
104082,Hiroki Kondo,M,JPN,1987.0
201982,Kaito Itsusaki,M,JPN,2001.0
144955,Yuichiro Inui,M,JPN,2000.0
126568,Masayoshi Ono,M,JPN,1999.0
106205,Ryota Kishi,M,JPN,1996.0
122496,Yutaro Matsuzaki,M,JPN,1999.0
105399,Andriej Kapas,M,POL,1993.0
110773,Issei Okamura,M,JPN,1994.0
105335,Sho Katayama,M,JPN,1992.0
104781,Yuichi Ito,M,JPN,1989.0
132423,Tetsuro Habusawa,M,JPN,1998.0
105869,Gengo Kikuchi,M,JPN,1996.0
133291,Ryota Tanuma,M,JPN,1997.0
122620,Soichiro Moritani,M,JPN,1997.0
105026,Takuto Niki,M,JPN,1989.0
122248,Peter Kobelt,M,USA,1993.0
126335,Sora Fukuda,M,JPN,1999.0
104499,Jimmy Wang,M,TPE,1988.0
111462,Ken Onishi,M,JPN,1997.0
105072,Sanam Singh,M,IND,1992.0
105787,Hiroyasu Ehara,M,JPN,1994.0
122495,Shintaro Imai,M,JPN,1995.0
104262,Flavio Cipolla,M,ITA,1987.0
104676,Andreas Beck,M,GER,1990.0
105059,Kento Takeuchi,M,JPN,1989.0
120401,Tucker Vorster,M,RSA,1993.0
106243,Mate Delic,M,CRO,1996.0
106181,Felipe Mantilla,M,COL,1995.0
206825,Rodrigo Manzo Monsech,M,MEX,2003.0
104738,Caio Zampieri,M,BRA,1990.0
101339,Agustin Moreno,M,MEX,1972.0
122402,Mauricio Resendiz Dominguez,M,MEX,1999.0
105917,Gianni Mina,M,FRA,1995.0
126870,David Koch Carrillo,M,MEX,1999.0
106377,Robin Stanek,M,CZE,1996.0
206824,Jose Pablo Andres Gomez,M,MEX,2003.0
122632,Ivar Jose Aramburu Contreras,M,MEX,1997.0
105944,Juan Sebastian Gomez,M,COL,1994.0
104117,Giovanni Lapentti,M,ECU,1987.0
104905,Nicolas Barrientos,M,COL,1988.0
105791,Mauricio Astorga,M,MEX,1994.0
110618,Elmar Ejupovic,M,BIH,1992.0
106273,Ronald Slobodchikov,M,RUS,1993.0
109520,Herkko Pollanen,M,FIN,1999.0
109684,Sami Huurinainen,M,FIN,1986.0
106051,Shalva Dzhanashia,M,RUS,1994.0
105427,Milos Sekulic,M,SWE,1994.0
126603,Pauli Partinen,M,FIN,2001.0
105759,Henrik Sillanpaa,M,FIN,1995.0
106035,Isak Arvidsson,M,SWE,1996.0
103643,Lauri Kiiski,M,FIN,1983.0
105533,Dmitry Surchenko,M,RUS,1993.0
123785,Clement Geens,M,BEL,1999.0
144814,Eero Vasa,M,FIN,1997.0
126173,Ristomatti Lanne,M,FIN,1995.0
106304,Mico Santiago,M,USA,1998.0
126098,Collin Johns,M,USA,1997.0
106143,Dekel Bar,M,ISR,1997.0
106269,Austin Smith,F,USA,1998.0
136898,Josh Hagar Hagar,M,USA,1997.0
105281,Eric Quigley,M,USA,1993.0
127029,Konrad Zieba,M,USA,2000.0
105509,Andrew Carter,M,USA,1993.0
126160,Julian Allen Childers,M,USA,1999.0
206505,Peter Tarwid,M,USA,2001.0
127036,Aron Hiltzik,M,USA,1998.0
202149,Eddie Grabill,M,USA,2002.0
105733,Rhyne Williams,M,USA,1995.0
105447,Dennis Nevolo,M,USA,1993.0
206860,Benjamin Vandixhorn,M,USA,2001.0
206859,Eward Covalschi,M,USA,1999.0
110474,David O'Hare,,IRL,1993.0
126574,Daniel Hobart,M,AUS,2003.0
138114,Graham Alrutz,M,USA,1999.0
105336,Nicolas Meister,M,USA,1992.0
137573,Pedro Uribe,M,ESP,1999.0
127009,Juan Miguel Jaramillo,M,COL,2000.0
126576,Javier Nunez,M,COL,2000.0
123747,Jose Fernando Carvajal Torres,M,COL,2002.0
124206,Juan Montes,M,ARG,1985.0
103590,Michael Quintero,M,COL,1984.0
138758,Daniel Mora,M,COL,2000.0
104906,Sebastian Serrano,M,COL,1991.0
105068,Nicolas Santos,M,BRA,1991.0
206900,Diego Alejandro Giraldo Restrepo,M,COL,2004.0
105635,Jorge Montero,M,CHI,1993.0
105758,Juan Lizariturry,M,ESP,1996.0
144849,Camilo Andres Erazo,M,COL,2001.0
120982,Jose Daniel Bendeck,M,COL,1995.0
206899,Juan Pablo Rodas,M,COL,2003.0
105288,Guillermo Rivera Aranguiz,M,CHI,1993.0
110774,Marcelo Zormann Da Silva,M,BRA,2000.0
106211,Bruno Santanna,M,BRA,1994.0
104550,Ricardo Hocevar,M,BRA,1989.0
144848,Sergio Luis Hernandez Ramirez,M,COL,2003.0
126882,Gregorio Cordonnier,M,ARG,2000.0
109334,Bastian Malla,M,CHI,1997.0
106207,Mate Pavic,M,CRO,1997.0
108701,Juan Sebastian Cabal,M,COL,1991.0
105286,Greg Jones,M,AUS,1992.0
122164,Chung Hyo Woo,M,KOR,1999.0
104677,Artem Sitak,M,NZL,1989.0
104600,Treat Conrad Huey,M,PHI,1990.0
104857,Robert Farah,M,COL,1992.0
111807,Simeon Rossier,M,SUI,1999.0
105697,Marco Bortolotti,M,ITA,1990.0
105401,Matteo Trevisan,M,ITA,1994.0
106358,Miki Jankovic,M,SRB,1998.0
106201,Maxim Dubarenco,M,MDA,1998.0
126753,Daniel Appelgren,M,SWE,2000.0
105677,Nikola Cacic,M,SRB,1992.0
110596,Fred Simonsson,M,SWE,1997.0
105353,Pascal Brunner,M,AUT,1992.0
105270,Maxime Teixeira,M,FRA,1993.0
126664,Manuel Pena Lopez,M,ARG,1999.0
105552,Yusuke Watanuki,M,JPN,1994.0
105096,Julien Dubail,M,BEL,1991.0
111172,Hugo Schott,M,FRA,2000.0
124085,Taha Tifnouti,M,MAR,1999.0
104839,Yassine Idmbarek,M,MAR,1991.0
105160,Guillermo Duran,M,ARG,1990.0
105149,Reda El Amrani,M,MAR,1992.0
200225,Nathaniel Lammons,M,USA,1993.0
125801,Luis Valero,M,COL,2000.0
138821,Timo Stodder,M,GER,1999.0
206922,Luca Wiedenmann,M,GER,2002.0
106314,Jack Schipanski,M,AUS,1998.0
122503,Jonathan Ho,M,USA,1998.0
111579,Henrik Wiersholm,M,USA,1999.0
105534,Erik Crepaldi,M,ITA,1992.0
108761,Mikelis Libietis,M,LAT,1996.0
117362,Paul Woerner,M,GER,2001.0
105924,Richard Gabb,M,GBR,1995.0
120775,Sadio Doumbia,M,FRA,1990.0
105844,Joffrey De Schepper,M,FRA,1994.0
131904,Louis Chaix,M,FRA,2000.0
106248,Edoardo Eremin,M,ITA,1993.0
104893,Maxime Authom,M,BEL,1991.0
105415,Maxime Tabatruong,M,FRA,1992.0
105422,Joshua Milton,M,GBR,1994.0
206821,Robin Bailly,M,FRA,1997.0
105892,Alexandr Igoshin,M,RUS,1991.0
132457,Jarryd Woog,M,USA,1997.0
104619,Jesse Huta Galung,M,NED,1990.0
104112,Benjamin Balleret,M,MON,1988.0
105889,Nico Matic,M,GER,1996.0
122645,Demian Raab,M,GER,1998.0
202152,Christian Lakoseljac,M,CAN,2002.0
106061,Pavel Krainik,M,CAN,1994.0
105229,Philip Bester,M,CAN,1992.0
105560,Kelsey Stevenson,M,CAN,1993.0
105113,Patrik Rosenholm,M,SWE,1992.0
206861,Roko Savin,M,CRO,2004.0
122536,Juan Pablo Paz,M,ARG,1997.0
105152,Marcin Gawron,M,POL,1992.0
122471,Danylo Kalenichenko,M,UKR,1993.0
126540,Peter Vajda,M,SVK,1999.0
106307,Patrik Fabian,M,SVK,1998.0
117363,Matej Maruscak,M,SVK,1999.0
144852,Patrik Obal,M,SVK,2001.0
105043,Marek Semjan,M,SVK,1991.0
202194,David Damian Brna,M,SVK,2002.0
200108,Matej Vocel,M,CZE,2000.0
134029,Michal Marko,M,SVK,2001.0
126878,David Poljak,M,CZE,1996.0
103863,Mikhail Elgin,M,RUS,1983.0
200403,Patrik Nema,M,SVK,2000.0
202315,Tomas Liska,M,SVK,2001.0
104783,Mikhail Ledovskikh,M,RUS,1991.0
105645,Alexander Lobkov,M,RUS,1994.0
132299,Saidalo Saidkarimov,M,UZB,1999.0
200147,Shohruh Abdumalikov,M,UZB,2000.0
104644,Riccardo Ghedin,M,ITA,1989.0
206838,Fayzullokhon Mavlyudov,M,UZB,2004.0
109737,Markos Kalovelonis,M,GRE,1994.0
104927,Sardor Pulatov,M,UZB,1991.0
122272,Kirill Komarov,M,RUS,1995.0
200130,Alexander Ovcharov,M,RUS,2003.0
106330,Vitaly Kozyukov,M,RUS,1998.0
105547,Dean Obrien,M,RSA,1994.0
126918,Sherzodbek Radjabov,M,UZB,2002.0
126263,Sanetulla Kutybaev,M,UZB,2001.0
200148,Amal Sultanbekov,M,UZB,2001.0
106299,Bar Tzuf Botzer,M,ISR,1996.0
105029,Sergey Betov,M,BLR,1990.0
122118,Abduvoris Saitmukhamedov,M,UZB,1999.0
121920,Timur Khabibulin,M,KAZ,1995.0
105958,Richard Muzaev,M,RUS,1995.0
200672,Sergey Fomin,M,UZB,2001.0
109343,Pavel Tsoy,M,UZB,1998.0
106381,Temur Ismailov,M,UZB,1997.0
106204,Nigmat Shofayziev,M,UZB,1995.0
202215,Mateusz Smolicki,M,POL,2002.0
108734,Fredrik Ask,M,NOR,1995.0
206893,Piotr Galus,M,POL,2002.0
105612,Jonas Luetjen,M,GER,1994.0
126590,Karol Drzewiecki,M,POL,1996.0
126166,Szymon Walkow,M,POL,1997.0
126372,Adrian Andrzejczuk,M,POL,1999.0
123990,Rafal Teurer,M,POL,1991.0
106149,Maciej Smola,M,POL,1995.0
202102,Filip Ambrozy,M,POL,2003.0
105323,Wesley Koolhof,M,NED,1992.0
105066,Grzegorz Panfil,M,POL,1990.0
105856,Adam Majchrowicz,M,POL,1996.0
105503,George Von Massow,M,GER,1993.0
109318,Pawel Cias,M,POL,1995.0
104627,Boy Westerhof,M,NED,1989.0
105786,Tom Schonenberg,M,GER,1992.0
131867,Dominik Boehler,M,GER,2000.0
110751,Sebastian Fanselow,M,GER,1991.0
119603,Rikus De Villiers,M,RSA,1994.0
122369,Bernardo Saraiva,M,POR,1995.0
126570,William Griffith,M,USA,1997.0
111774,Roy Lederman,M,USA,2000.0
134281,Michael Genender,M,USA,2001.0
133354,Harrison Scott,M,CAN,1999.0
110740,John Lamble,M,USA,1995.0
206873,Perry Gregg,M,USA,2000.0
206872,Victor Pham,M,USA,2002.0
110636,Clay Thompson,M,USA,1997.0
127037,Roy Sarut De Valk,M,NED,1994.0
144805,Clement Larriere,M,FRA,2000.0
126109,Edoardo Tessaro,M,ITA,1998.0
123893,Lukas Ruepke,M,GER,1997.0
127984,Felix Rauch,M,GER,2001.0
105646,Mark Vervoort,M,NED,1990.0
122565,Delf Gohlke,M,GER,1998.0
200537,Nicolas Xiviller,M,URU,2002.0
105601,Cristobal Saavedra Corvalan,M,CHI,1994.0
108709,Dario Acosta,M,URU,1991.0
133471,Alejo Vilaro,M,ARG,1998.0
202378,Ignacio Carou,M,ARG,2002.0
201977,Gonzalo Bancalari,M,URU,2000.0
105245,Fabiano De Paula,M,BRA,1992.0
105338,Maximiliano Estevez,M,ARG,1991.0
124063,Santiago Maresca,M,URU,1998.0
104395,Marcel Felder,M,URU,1988.0
126151,Pavel Nejedly,M,CZE,1993.0
133907,Daniel Orlita,M,CZE,2002.0
206439,Stepan Holis,M,CZE,2003.0
124112,Tomas Papik,M,CZE,1997.0
105269,Marcelo Demoliner,M,BRA,1993.0
103708,Jaroslav Pospisil,M,CZE,1981.0
133987,Jakub Novak,M,SVK,1999.0
125806,Dominik Kellovsky,M,CZE,1998.0
126225,Maxim Kravtsov,M,RUS,1999.0
110468,Romain Barbosa,M,POR,1996.0
126234,Frantisek Polanka,M,CZE,1999.0
202227,Petr Nouza,M,CZE,1999.0
104160,Lukas Dlouhy,M,CZE,1988.0
206449,Ondrej Styler,M,CZE,2001.0
200541,Filip Duda,M,CZE,2003.0
105557,Gibril Diarra,M,AUT,1993.0
126979,Martin Blasko,M,SVK,2000.0
144924,Patrik Rikl,M,CZE,1999.0
104980,Anton Zaitsev,M,RUS,1991.0
106073,Daniiar Duldaev,M,KGZ,1996.0
122584,Stefan Merunka,M,BIH,1999.0
126937,Odil Akramov,M,UZB,1999.0
202330,Azizhon Turgunov,M,UZB,2004.0
105816,Batyr Sapaev,M,UZB,1994.0
127808,Grigoriy Reytman,M,UZB,2000.0
126938,Sharobiddin Abzalov,M,UZB,2000.0
120563,Abror Isakov,M,UZB,1993.0
206931,Vuk Budic,M,USA,2002.0
138591,Gui Gomes,M,USA,2000.0
200632,Evan Zhu,M,USA,2000.0
111208,Tim Kopinski,M,USA,1996.0
202218,Lev Kazakov,M,RUS,2003.0
106129,Dragos Constantin Ignat,M,ROU,1997.0
133450,David Volfson,M,CAN,1999.0
200220,Zeke Clark,M,USA,2000.0
206499,Aleksandar Kovacevic,M,USA,1998.0
200312,Noe Khlif,M,FRA,2001.0
103665,Ryan Haviland,M,USA,1984.0
144395,Nick Zieziula,M,USA,1988.0
132182,Keith R Whittingham,M,USA,1993.0
122241,Winston Lin,M,USA,1997.0
132430,Charlie Maher,M,USA,1967.0
111752,Raleigh Smith,M,USA,1995.0
121928,James Hignett,M,GBR,1997.0
106103,Hunter Callahan,M,USA,1996.0
110761,Patrick Daciek,M,USA,1994.0
121817,Juan Manuel Benitez Chavarriaga,M,COL,1999.0
127038,Robert Willekes Macdonald,M,NED,1999.0
122667,Cedric Willems,M,NED,1997.0
206868,Laurens Deelstra,M,AHO,2000.0
104371,Ivo Minar,M,CZE,1988.0
105711,Dino Marcan,M,CRO,1994.0
121822,Bobbie De Goeijen,M,NED,1997.0
105986,Colin Van Beem,M,NED,1997.0
134194,Jared Thompkins,M,USA,1999.0
200710,Chase Wood,M,USA,2003.0
105788,Jakob Sude,M,GER,1996.0
106104,Dane Webb,M,USA,1998.0
106215,Mikhail Vaks,M,RUS,1998.0
104604,Ruben Gonzales,M,PHI,1988.0
126552,Jonathan Chang,M,USA,1994.0
105139,Alejandro Moreno Figueroa,M,MEX,1993.0
105169,Jean Andersen,M,RSA,1993.0
125784,David Warren,M,USA,1993.0
133617,Florian Valsot,M,FRA,1988.0
105314,Javier Pulgar Garcia,M,ESP,1994.0
134736,Gabriel Diaz Freire,M,ESP,2002.0
125854,Jaume Pla Malfeito,M,ESP,1996.0
206869,Alvar Gutierrez Medina,M,ESP,2002.0
133227,Pablo Irigaray Guarne,M,ESP,2002.0
131866,Hendrik Jebens,M,GER,1999.0
126357,Oscar Mancineiras Cornella,M,ESP,2000.0
132852,Pablo Vivero Gonzalez,M,ESP,1998.0
104936,Jorge Hernando Ruano,M,ESP,1990.0
104544,Ricardo Villacorta Alonso,M,ESP,1989.0
126748,Juan Pablo Canas Garcia,M,ESP,2001.0
202326,Ivan Marrero Curbelo,M,ESP,1999.0
105278,Alexis Klegou,M,BEN,1993.0
206192,Tao Castillo Bernal,M,ESP,
206887,Rodrigo Ramos Codes,M,ESP,2004.0
200469,Iouri Sant Syromolotov Netrebin,M,ESP,2001.0
127097,Leandro Serrano Sanz,M,ESP,1999.0
106197,Samuel Ribeiro Navarrete,M,ESP,1998.0
125835,Diogo Lourenco,M,POR,1999.0
106117,Carlos Boluda Purkiss,M,ESP,1994.0
110754,David Vega Hernandez,M,ESP,1994.0
126591,Jan Zielinski,M,POL,1996.0
105860,Tak Khunn Wang,M,FRA,1991.0
200389,Piotr Matuszewski,M,POL,2002.0
126158,Piotr Lomacki,M,POL,2000.0
126091,Omar Salman,M,BEL,1999.0
131931,Thibault Forget,M,FRA,2000.0
111163,Vlad Victor Cornea,M,ROU,1994.0
144742,Michal Dembek,M,POL,1999.0
104602,Andrea Falgheri,M,ITA,1991.0
104578,Francesco Borgo,M,ITA,1990.0
106196,Pascal Meis,M,GER,1997.0
122394,Federico Maccari,M,ITA,1998.0
105243,Antonio Sancic,M,CRO,1991.0
106399,Hugo Di Feo,M,CAN,1999.0
